premium,name,has_test,response_letter_required,department_id,department_name,area_id,area_name,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview,salary_from_rub,salary_to_rub,"(False, 'salary_from_rub')","(False, 'salary_to_rub')"
False,"Инженер по сетям, передаче данных и связи",False,False,,,99,Уфа,30000.0,150000.0,RUR,False,open,СКАД тех,flexible,between1And3,full,True,False,30000.0,150000.0,30000.0,150000.0
False,Data science/ML Engineer (NLP),False,False,,,2,Санкт-Петербург,,,,,open,"Hi, Rockits!",remote,between1And3,full,False,False,,,,
False,Middle Data Scientist,False,False,,,1,Москва,,,,,open,Samokat.tech,fullDay,between1And3,full,False,False,,,,
False,ML инженер,False,False,,,80,Якутск,,,,,open,Drivee,remote,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,300000.0,,RUR,True,open,Diamond Personnel R&C,fullDay,between1And3,full,False,False,300000.0,,300000.0,
False,Разработчик ML,False,False,,,1,Москва,200000.0,,RUR,False,open,ГК ТВЕМА,fullDay,between1And3,full,True,False,200000.0,,200000.0,
False,Junior Python-разработчик в области AI/ML,False,False,,,2,Санкт-Петербург,100000.0,,RUR,True,open,Университет ИТМО,fullDay,between1And3,full,True,False,100000.0,,100000.0,
False,Младший Оператор баз данных / Аналитик,False,False,,,1,Москва,,,,,open,TWIGA Communication Group,fullDay,noExperience,full,True,False,,,,
False,Data Engineering Intern / Стажер дата-инженер,False,False,,,1,Москва,90000.0,,RUR,True,open,Procter & Gamble,fullDay,noExperience,probation,True,False,90000.0,,90000.0,
False,Аналитик данных,False,False,3529-3529-prof,Сбер для экспертов,3,Екатеринбург,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик/оператор баз данных,False,False,,,1,Москва,50000.0,,RUR,True,open,ГБУЗ ГКБ имени С.С.Юдина,fullDay,between1And3,full,True,False,50000.0,,50000.0,
False,Аналитик данных / специалист Google Data Studio (удалённо),False,False,,,1,Москва,65000.0,80000.0,RUR,False,open,Бризекс,remote,between1And3,full,False,False,65000.0,80000.0,65000.0,80000.0
False,Аналитик данных (data analyst),False,False,3529-3529-prof,Сбер для экспертов,3,Екатеринбург,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Machine Learning Engineer,False,False,,,1,Москва,200000.0,,RUR,False,open,Интерком,remote,between1And3,full,False,False,200000.0,,200000.0,
False,Data Analyst,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,noExperience,full,False,False,,,,
False,"Младший аналитик данных, в команду разработки и поддержки системы складского учета (WMS)",False,False,ozonru-2180-dev,Ozon Информационные технологии,1,Москва,,,,,open,Ozon,remote,between1And3,full,False,False,,,,
False,Разработчик-лингвист (MTS AI),False,False,mts-3776-main,«МТС» ,1,Москва,,,,,open,МТС,flexible,noExperience,full,True,True,,,,
False,Младший аналитик данных,False,False,ozonru-2180-boro,Ozon Производство,1,Москва,,,,,open,Ozon,fullDay,noExperience,full,True,False,,,,
False,"Стажёр - Data Scientist, группа Машинный перевод, Контент и товары",False,True,ozonru-2180-dev,Ozon Информационные технологии,1,Москва,,,,,open,Ozon,fullDay,noExperience,probation,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,200000.0,,RUR,False,open,Автономная Некоммерческая организация Агентство Креативных Индустрий,fullDay,between3And6,full,True,False,200000.0,,200000.0,
False,Ассистент со знанием нейросетей,False,True,,,1,Москва,5000.0,10000.0,RUR,False,open,Аршинова Ольга,flexible,noExperience,part,False,False,5000.0,10000.0,5000.0,10000.0
False,Аналитик данных,False,False,tts-75561-kazn,ТрансТехСервис - Казань,88,Казань,45000.0,50000.0,RUR,True,open,"ТрансТехСервис, УК",fullDay,between1And3,full,False,False,45000.0,50000.0,45000.0,50000.0
False,Аналитик данных,False,False,,,22,Владивосток,,,,,open,РАТИМИР,fullDay,between1And3,full,False,False,,,,
False,Аналитик технических данных,False,False,816144-816144-office,ВкусВилл. Офис,1,Москва,,,,,open,ВкусВилл,remote,between1And3,full,False,False,,,,
False,Аналитик (Визуализация данных),False,False,,,1,Москва,,,,,open,АНО ЦИСМ,fullDay,between1And3,full,False,False,,,,
False,AI Дизайнер по работе с нейросетями,True,False,,,53,Краснодар,30000.0,50000.0,RUR,False,open,Серединцев Никита Сергеевич,remote,between3And6,part,True,False,30000.0,50000.0,30000.0,50000.0
False,Data Scientist,False,False,,,3,Екатеринбург,,,,,open,СкайДНС,remote,between1And3,full,False,False,,,,
False,ML Engineer,False,False,,,1,Москва,,,,,open,Циан,fullDay,between3And6,full,False,False,,,,
False,Руководитель отдела продаж в онлайн-школу (нейросети),False,False,,,1,Москва,,,,,open,HR KEYS,remote,between1And3,full,False,False,,,,
False,Data engineer/ETL-разработчик,False,False,,,2,Санкт-Петербург,,,,,open,TravelLine,fullDay,between1And3,full,False,False,,,,
False,Стажер Data Analyst,False,False,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,,,,,open,СБЕР,fullDay,noExperience,probation,False,False,,,,
False,Исследователь рынка (Market Research Analyst),False,False,,,78,Самара,,,,,open,easy.,fullDay,between1And3,full,True,False,,,,
False,SMM Менеджер со знанием английского языка в Realiste AI удаленно,False,False,,,1,Москва,1000.0,2000.0,USD,False,open,Реалист,remote,between1And3,full,False,False,,,1000.0,2000.0
False,"Инженер по данным, обработка данных (Тюмень)",False,False,,,95,Тюмень,30000.0,40000.0,RUR,False,open,Объединение когнитивных ассоциативных систем,fullDay,noExperience,full,True,False,30000.0,40000.0,30000.0,40000.0
False,Аналитик данных,False,False,ozonru-2180-fintech,Ozon Fintech,26,Воронеж,,,,,open,Ozon,fullDay,between1And3,full,True,False,,,,
False,AI-менеджер \ LLM engineer,False,False,,,1,Москва,,,,,open,МТС Линк,fullDay,between3And6,full,False,False,,,,
False,Data Engineer,False,False,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,,,,,open,Ozon,remote,between1And3,full,False,False,,,,
False,Аналитик данных (jun),False,False,,,1,Москва,,40000.0,RUR,False,open,Миго-групп,fullDay,between1And3,full,True,False,,40000.0,,40000.0
False,"Аналитик данных (Middle-junior / HR Tech), удаленная работа",False,False,,,1,Москва,,,,,open,Эйчар Рокет,remote,between1And3,full,False,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,Ventra IT Solutions,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,75000.0,80000.0,RUR,True,open,"Развитие города, ООО НПЦ",fullDay,between1And3,full,True,False,75000.0,80000.0,75000.0,80000.0
False,Аналитик данных (продажи),False,False,,,1,Москва,,,,,open,Maytoni,fullDay,between1And3,full,True,False,,,,
False,Data Scientist (CV+NLP),False,False,,,1,Москва,,,,,open,Samokat.tech,remote,between1And3,full,False,False,,,,
False,"Project Manager на стыке IT, медиа и AI",False,False,,,1,Москва,150000.0,,RUR,False,open,TOP15MOSCOW,fullDay,between3And6,full,True,False,150000.0,,150000.0,
False,Data Analyst,False,False,,,1,Москва,2000.0,3000.0,USD,False,open,Finstar Financial Group,fullDay,between1And3,full,False,False,,,2000.0,3000.0
False,Аналитик данных (Департамент информационной безопасности),False,False,,,1,Москва,,,,,open,Центральный банк Российской Федерации,fullDay,between1And3,full,True,False,,,,
False,Аналитик маркетинговых данных (удаленно),False,False,,,1,Москва,150000.0,,RUR,True,open,Нескучные Финансы,remote,between3And6,full,False,False,150000.0,,150000.0,
False,"Аналитик, Аналитик данных",False,False,,,1,Москва,125000.0,,RUR,True,open,Рево Чардж Рус,fullDay,between1And3,full,True,False,125000.0,,125000.0,
False,Аналитик данных,False,False,,,22,Владивосток,,,,,open,Дальневосточный Интеллектуальный Потенциал,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,ltl-30637-OFIC,ЛЭтуаль Офис,2,Санкт-Петербург,70000.0,,RUR,True,open,ЛЭТУАЛЬ,fullDay,between1And3,full,True,False,70000.0,,70000.0,
False,Junior / Middle ML Engineer (Data Scientist),False,False,,,1,Москва,170000.0,,RUR,True,open,КАМИ,fullDay,between1And3,full,True,False,170000.0,,170000.0,
False,Редактор в телеграм канал про искусственный интеллект и нейросети,False,False,,,1,Москва,50000.0,,RUR,True,open,News Media,remote,between1And3,full,True,False,50000.0,,50000.0,
False,Аналитик данных в отдел автоматизации риск-отчетности и управления данными,False,False,rns-5923-RKMo,"Ренессанс Банк, Москва",1,Москва,,,,,open,Ренессанс Банк,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,,,,,open,Ozon,fullDay,between1And3,full,False,False,,,,
False,Senior Data Engineer,False,False,,,1,Москва,4000.0,6000.0,USD,True,open,ArtWorkout,fullDay,between3And6,full,True,False,,,4000.0,6000.0
